BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE, SALE PRICE ,SALE DATE
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,6099,1, ,D4,"9255 SHORE ROAD, 3H", ,11209, -   , -   , -   , -   , -   ,1951,2,D4,"470,000",6/2/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,6099,1, ,D4,"15 OLIVER STREET, 1D", ,11209, -   , -   , -   , -   , -   ,1951,2,D4,"305,000",7/20/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,6099,1, ,D4,"9265 SHORE ROAD, 2H", ,11209, -   , -   , -   , -   , -   ,1951,2,D4,"499,000",10/5/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,6099,1, ,D4,"35 OLIVER STREET, 3G", ,11209, -   , -   , -   , -   , -   ,1951,2,D4,"396,000",11/16/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,6099,1, ,D4,"25 OLIVER STREET, 1A", ,11209, -   , -   , -   , -   , -   ,1951,2,D4,"270,000",11/15/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,6099,13, ,D4,"9201 SHORE ROAD, C712", ,11209, -   , -   , -   , -   , -   ,1960,2,D4,"425,000",2/9/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,6099,13, ,D4,"9201 SHORE ROAD, C302", ,11209, -   , -   , -   , -   , -   ,1960,2,D4,"379,000",3/6/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,6099,13, ,D4,"9201 SHORE ROAD, C208", ,11209, -   , -   , -   , -   , -   ,1960,2,D4,"400,000",3/1/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,6099,13, ,D4,"9201 SHORE ROAD, C312", ,11209, -   , -   , -   , -   , -   ,1960,2,D4, -   ,3/13/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,6099,13, ,D4,"9201 SHORE ROAD, C603", ,11209, -   , -   , -   , -   , -   ,1960,2,D4,"205,000",4/20/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,6099,13, ,D4,"9201 SHORE ROAD, D507", ,11209, -   , -   , -   , -   , -   ,1960,2,D4,"350,000",5/10/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,6099,13, ,D4,"9201 SHORE ROAD, C210", ,11209, -   , -   , -   , -   , -   ,1960,2,D4,"450,000",5/16/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,6099,13, ,D4,"9201 SHORE ROAD, B701", ,11209, -   , -   , -   , -   , -   ,1960,2,D4,"770,000",9/18/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,6099,13, ,D4,"9201 SHORE ROAD, C112", ,11209, -   , -   , -   , -   , -   ,1960,2,D4, -   ,12/6/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,6099,13, ,D4,"9201 SHORE ROAD, C703", ,11209, -   , -   , -   , -   , -   ,1960,2,D4,"200,000",12/7/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,6099,47, ,D4,"2 MARINE AVENUE, 4A", ,11209, -   , -   , -   , -   , -   ,1928,2,D4,"307,000",8/4/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,6099,47, ,D4,"2 MARINE AVENUE, 4F", ,11209, -   , -   , -   , -   , -   ,1928,2,D4,"650,000",8/16/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,6099,47, ,D4,"2 MARINE AVENUE, 3G", ,11209, -   , -   , -   , -   , -   ,1928,2,D4,"315,000",8/23/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,6099,47, ,D4,"2 MARINE AVE, 2E", ,11209, -   , -   , -   , -   , -   ,1928,2,D4,"290,000",9/25/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,6099,47, ,D4,"2 MARINE AVENUE, 4C", ,11209, -   , -   , -   , -   , -   ,1928,2,D4,"285,000",10/2/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,6099,51, ,D4,"61 OLIVER STREET, 6L", ,11209, -   , -   , -   , -   , -   ,1954,2,D4,"365,000",8/31/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,6099,51, ,D4,"61 OLIVER ST, 4G", ,11209, -   , -   , -   , -   , -   ,1954,2,D4,"425,000",9/7/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,6099,51, ,D4,"61 OLIVER STREET, 2S", ,11209, -   , -   , -   , -   , -   ,1954,2,D4,"300,000",12/27/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,6100,1, ,D4,"9281 SHORE ROAD, 523", ,11209, -   , -   , -   , -   , -   ,1940,2,D4,"610,000",2/7/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,6100,1, ,D4,"9281 SHORE ROAD, 307", ,11209, -   , -   , -   , -   , -   ,1940,2,D4,"670,000",2/1/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,6100,1, ,D4,"9281 SHORE ROAD, 208", ,11209, -   , -   , -   , -   , -   ,1940,2,D4, -   ,6/14/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,6100,1, ,D4,"9281 SHORE ROAD, 625", ,11209, -   , -   , -   , -   , -   ,1940,2,D4,"445,000",8/1/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,6100,1, ,D4,"9281 SHORE ROAD, 505", ,11209, -   , -   , -   , -   , -   ,1940,2,D4,"480,000",9/13/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,6100,1, ,D4,"9281 SHORE ROAD, 206", ,11209, -   , -   , -   , -   , -   ,1940,2,D4,"510,000",10/10/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,6100,1, ,D4,"9281 SHORE ROAD, 226", ,11209, -   , -   , -   , -   , -   ,1940,2,D4,"495,000",11/8/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,6104,17, ,D4,"20 93RD STREET, 1A", ,11209, -   , -   , -   , -   , -   ,1935,2,D4,"327,000",5/31/2017
